city,date,year,month,day,day_of_year,tmax,tmin,humidity,precipitation,pressure,wind_speed
Kolkata,2018-05-08,2018,5,8,128,37.63,24.19,68.3,0.0,1008.0,11.1
Kolkata,2018-05-09,2018,5,9,129,35.76,25.4,67.0,0.0,1008.1,7.9
Kolkata,2018-05-10,2018,5,10,130,39.31,26.4,64.3,0.0,1007.6,11.0
Kolkata,2018-05-11,2018,5,11,131,37.51,22.39,65.6,0.0,1003.6,10.8
Kolkata,2018-05-12,2018,5,12,132,37.85,26.29,65.7,0.0,1010.4,10.6
Kolkata,2018-05-13,2018,5,13,133,35.99,23.04,61.5,0.0,1006.4,12.0
Kolkata,2018-05-14,2018,5,14,134,36.71,24.56,74.5,0.0,1008.1,11.9
Kolkata,2018-05-15,2018,5,15,135,38.08,22.8,67.1,0.0,1007.3,10.1
Kolkata,2018-05-16,2018,5,16,136,38.52,23.48,63.4,0.0,1010.2,8.3
Kolkata,2018-05-17,2018,5,17,137,36.29,23.3,61.0,0.0,1008.5,8.8
Kolkata,2018-05-18,2018,5,18,138,36.73,24.44,62.4,0.0,1012.3,8.4
Kolkata,2018-05-19,2018,5,19,139,35.99,26.66,59.8,0.0,1008.1,9.5
Kolkata,2018-05-20,2018,5,20,140,39.4,23.31,64.5,0.0,1014.9,11.0
Kolkata,2018-05-21,2018,5,21,141,35.87,23.79,68.6,0.32,1014.3,10.2
Kolkata,2018-05-22,2018,5,22,142,38.28,24.2,59.1,0.0,1005.5,8.7
Kolkata,2018-05-23,2018,5,23,143,36.21,24.77,69.7,0.0,1013.1,13.4
Kolkata,2018-05-24,2018,5,24,144,35.59,25.04,66.6,0.0,1007.0,11.4
Kolkata,2018-05-25,2018,5,25,145,37.36,23.73,66.5,0.0,1011.9,9.1
Kolkata,2018-05-26,2018,5,26,146,37.56,26.18,58.5,0.0,1009.7,10.7
Kolkata,2018-05-27,2018,5,27,147,35.62,25.8,67.8,0.0,1005.3,9.7
Kolkata,2018-05-28,2018,5,28,148,39.23,23.51,55.6,0.0,1007.7,9.5
Kolkata,2018-05-29,2018,5,29,149,35.76,23.57,54.8,0.0,1011.6,11.7
Kolkata,2018-05-30,2018,5,30,150,36.8,25.33,66.8,0.0,1003.3,7.4
Kolkata,2018-05-31,2018,5,31,151,36.52,25.63,62.1,0.0,1007.0,12.2
Kolkata,2018-06-01,2018,6,1,152,39.03,23.19,99.2,0.0,1004.7,16.9
Kolkata,2018-06-02,2018,6,2,153,36.34,25.05,87.7,0.07,1006.0,14.8
Kolkata,2018-06-03,2018,6,3,154,39.48,25.15,82.5,0.0,1008.8,12.8
Kolkata,2018-06-04,2018,6,4,155,37.54,26.9,85.3,21.86,1009.7,18.5
Kolkata,2018-06-05,2018,6,5,156,38.07,26.21,85.1,0.0,1001.4,16.0
Kolkata,2018-06-06,2018,6,6,157,36.46,22.37,90.1,4.4,1006.1,14.2
Kolkata,2018-06-07,2018,6,7,158,37.11,26.0,86.9,53.9,1005.4,13.6
Kolkata,2018-06-08,2018,6,8,159,36.99,24.94,83.7,0.0,1007.8,15.3
Kolkata,2018-06-09,2018,6,9,160,36.35,23.84,84.9,6.88,1003.5,11.6
Kolkata,2018-06-10,2018,6,10,161,40.55,25.98,82.3,71.53,1003.5,15.9
Kolkata,2018-06-11,2018,6,11,162,39.06,24.93,77.6,10.9,1003.9,14.6
Kolkata,2018-06-12,2018,6,12,163,37.27,24.76,83.1,7.01,1006.9,13.3
Kolkata,2018-06-13,2018,6,13,164,38.83,23.5,83.0,0.0,1010.8,13.9
Kolkata,2018-06-14,2018,6,14,165,35.09,23.38,83.4,0.0,1003.8,16.2
Kolkata,2018-06-15,2018,6,15,166,37.61,24.98,90.3,0.0,1004.1,16.0
Kolkata,2018-06-16,2018,6,16,167,37.57,25.39,81.4,0.0,1007.9,17.4
Kolkata,2018-06-17,2018,6,17,168,38.85,24.12,81.6,0.0,1005.8,15.2
Kolkata,2018-06-18,2018,6,18,169,40.13,26.91,87.6,16.37,1008.8,15.2
Kolkata,2018-06-19,2018,6,19,170,39.82,24.22,88.7,0.0,1009.1,18.5
Kolkata,2018-06-20,2018,6,20,171,38.88,24.94,82.6,1.12,1001.4,14.4
Kolkata,2018-06-21,2018,6,21,172,37.55,24.18,87.0,0.0,1001.9,21.6
Kolkata,2018-06-22,2018,6,22,173,38.77,27.83,85.5,35.23,1004.7,16.2
Kolkata,2018-06-23,2018,6,23,174,38.64,25.35,89.1,0.0,1008.8,15.2
Kolkata,2018-06-24,2018,6,24,175,40.58,25.31,72.8,17.82,1001.4,14.3
Kolkata,2018-06-25,2018,6,25,176,39.07,25.27,84.7,0.0,1006.8,11.3
Kolkata,2018-06-26,2018,6,26,177,38.88,23.0,87.2,0.0,1005.7,18.7
Kolkata,2018-06-27,2018,6,27,178,38.62,24.22,83.5,6.06,1006.7,17.3
Kolkata,2018-06-28,2018,6,28,179,39.5,25.84,76.9,0.0,1006.5,16.9
Kolkata,2018-06-29,2018,6,29,180,36.66,25.78,83.8,27.52,1002.6,14.9
Kolkata,2018-06-30,2018,6,30,181,39.45,25.44,86.8,7.16,1007.5,16.3
Kolkata,2018-07-01,2018,7,1,182,37.4,26.15,78.0,0.0,1007.0,17.4
Kolkata,2018-07-02,2018,7,2,183,36.46,23.26,84.6,0.0,1010.4,16.4
Kolkata,2018-07-03,2018,7,3,184,37.7,25.11,87.6,22.6,1004.2,14.6
Kolkata,2018-07-04,2018,7,4,185,36.45,26.58,81.7,2.11,1012.3,13.8
Kolkata,2018-07-05,2018,7,5,186,38.94,25.75,87.1,0.0,1002.0,13.3
Kolkata,2018-07-06,2018,7,6,187,40.25,27.84,78.8,3.4,1006.1,15.3
Kolkata,2018-07-07,2018,7,7,188,37.72,24.37,80.5,0.0,1006.1,15.1
Kolkata,2018-07-08,2018,7,8,189,38.72,23.74,83.2,5.62,1005.9,17.4
Kolkata,2018-07-09,2018,7,9,190,38.84,26.21,84.1,0.0,1009.0,16.4
Kolkata,2018-07-10,2018,7,10,191,37.22,25.48,81.7,10.43,1003.9,13.9
Kolkata,2018-07-11,2018,7,11,192,38.34,24.89,90.3,0.0,1004.0,15.1
Kolkata,2018-07-12,2018,7,12,193,38.46,24.57,77.0,18.15,1009.3,17.4
Kolkata,2018-07-13,2018,7,13,194,39.44,24.96,81.1,0.0,1002.4,14.3
Kolkata,2018-07-14,2018,7,14,195,40.48,23.65,86.2,0.0,1007.9,14.9
Kolkata,2018-07-15,2018,7,15,196,33.75,22.05,81.4,0.0,1006.3,16.5
Kolkata,2018-07-16,2018,7,16,197,38.31,26.24,90.6,0.0,1004.4,15.8
Kolkata,2018-07-17,2018,7,17,198,39.06,24.93,88.7,0.0,1004.1,12.4
Kolkata,2018-07-18,2018,7,18,199,36.17,26.02,84.1,0.0,1004.5,15.0
Kolkata,2018-07-19,2018,7,19,200,37.04,22.37,88.8,0.0,1006.0,15.1
Kolkata,2018-07-20,2018,7,20,201,37.3,26.23,84.8,2.18,1006.2,18.3
Kolkata,2018-07-21,2018,7,21,202,36.67,24.73,81.2,4.46,1003.2,17.4
Kolkata,2018-07-22,2018,7,22,203,38.01,22.77,78.6,24.72,1006.4,16.3
Kolkata,2018-07-23,2018,7,23,204,40.16,25.84,94.5,20.3,1007.3,14.5
Kolkata,2018-07-24,2018,7,24,205,37.21,24.18,95.2,33.36,1006.4,14.2
Kolkata,2018-07-25,2018,7,25,206,38.07,24.55,86.8,0.66,1008.9,12.8
Kolkata,2018-07-26,2018,7,26,207,38.45,23.47,86.1,1.12,1007.0,13.3
Kolkata,2018-07-27,2018,7,27,208,37.35,25.54,78.5,38.85,1006.6,14.4
Kolkata,2018-07-28,2018,7,28,209,36.76,22.77,95.5,0.0,1001.6,15.0
Kolkata,2018-07-29,2018,7,29,210,34.89,24.57,77.5,24.66,1005.0,15.6
Kolkata,2018-07-30,2018,7,30,211,37.49,24.99,80.9,0.0,1008.4,13.2
Kolkata,2018-07-31,2018,7,31,212,35.86,23.01,89.0,0.0,1008.4,16.6
Kolkata,2018-08-01,2018,8,1,213,36.81,23.88,92.3,0.0,1002.8,11.7
Kolkata,2018-08-02,2018,8,2,214,39.06,23.94,96.7,3.22,1007.5,12.1
Kolkata,2018-08-03,2018,8,3,215,35.44,22.91,82.6,0.0,1007.9,17.8
Kolkata,2018-08-04,2018,8,4,216,36.63,23.66,81.7,0.0,1001.0,16.1
Kolkata,2018-08-05,2018,8,5,217,36.78,25.08,89.3,52.83,1006.7,11.8
Kolkata,2018-08-06,2018,8,6,218,35.58,23.69,81.2,0.0,1008.8,14.9
Kolkata,2018-08-07,2018,8,7,219,33.17,22.19,94.6,0.0,1007.9,15.6
Kolkata,2018-08-08,2018,8,8,220,38.07,26.5,82.3,0.0,1008.5,13.0
Kolkata,2018-08-09,2018,8,9,221,38.27,24.35,94.5,0.0,1002.4,16.1
Kolkata,2018-08-10,2018,8,10,222,33.98,24.58,98.3,4.5,1011.4,13.9
Kolkata,2018-08-11,2018,8,11,223,33.55,25.06,90.6,41.85,1010.5,15.1
Kolkata,2018-08-12,2018,8,12,224,35.65,22.89,85.1,6.85,1003.8,14.2
Kolkata,2018-08-13,2018,8,13,225,35.78,24.79,78.7,0.0,1007.1,11.3
Kolkata,2018-08-14,2018,8,14,226,32.64,23.7,88.1,0.0,1005.2,16.0
Kolkata,2018-08-15,2018,8,15,227,36.71,25.1,87.1,0.0,1002.9,16.7
Kolkata,2018-08-16,2018,8,16,228,35.69,24.33,85.7,0.0,1007.3,17.1
Kolkata,2018-08-17,2018,8,17,229,32.57,22.63,91.5,35.08,1005.7,17.8
Kolkata,2018-08-18,2018,8,18,230,34.37,21.85,86.1,40.19,999.2,13.6
Kolkata,2018-08-19,2018,8,19,231,34.8,22.87,91.6,1.37,1004.6,15.7
Kolkata,2018-08-20,2018,8,20,232,34.01,22.07,79.8,0.0,1004.2,14.7
Kolkata,2018-08-21,2018,8,21,233,34.16,24.04,92.8,0.0,1008.5,15.6
Kolkata,2018-08-22,2018,8,22,234,34.02,19.44,96.9,0.0,1003.9,15.9
Kolkata,2018-08-23,2018,8,23,235,34.16,22.5,80.3,39.3,1006.4,15.1
Kolkata,2018-08-24,2018,8,24,236,33.81,23.04,84.8,0.0,1005.7,13.9
Kolkata,2018-08-25,2018,8,25,237,32.63,20.38,84.1,0.85,1005.0,14.1
Kolkata,2018-08-26,2018,8,26,238,31.86,21.73,82.5,11.71,1009.1,15.9
Kolkata,2018-08-27,2018,8,27,239,32.35,23.0,81.4,0.0,1008.1,12.8
Kolkata,2018-08-28,2018,8,28,240,33.53,21.57,84.6,1.34,1008.0,16.2
Kolkata,2018-08-29,2018,8,29,241,34.91,20.28,82.3,0.0,1009.4,15.4
Kolkata,2018-08-30,2018,8,30,242,32.72,21.77,85.5,5.75,1008.2,14.2
Kolkata,2018-08-31,2018,8,31,243,34.26,21.77,93.3,0.0,1009.5,14.3
Kolkata,2018-09-01,2018,9,1,244,31.06,19.45,88.4,3.21,1002.0,18.2
Kolkata,2018-09-02,2018,9,2,245,31.93,21.86,87.4,79.64,1001.7,13.6
Kolkata,2018-09-03,2018,9,3,246,33.17,21.6,86.7,0.21,1007.0,12.7
Kolkata,2018-09-04,2018,9,4,247,32.48,23.47,83.4,6.48,1009.7,15.2
Kolkata,2018-09-05,2018,9,5,248,34.12,20.48,78.7,24.83,1002.3,15.5
Kolkata,2018-09-06,2018,9,6,249,31.93,21.56,84.3,5.94,1004.0,14.6
Kolkata,2018-09-07,2018,9,7,250,35.36,21.39,87.1,11.47,1010.9,17.4
Kolkata,2018-09-08,2018,9,8,251,34.04,21.75,95.4,29.32,1007.3,15.9
Kolkata,2018-09-09,2018,9,9,252,34.88,23.01,84.5,0.0,1004.4,15.0
Kolkata,2018-09-10,2018,9,10,253,31.86,20.27,96.6,12.91,1005.0,19.9
Kolkata,2018-09-11,2018,9,11,254,29.81,20.67,93.8,0.0,1003.5,14.8
Kolkata,2018-09-12,2018,9,12,255,34.38,20.65,93.0,0.0,1002.1,17.7
Kolkata,2018-09-13,2018,9,13,256,33.97,22.06,89.6,6.69,1005.7,16.2
Kolkata,2018-09-14,2018,9,14,257,31.05,21.86,89.9,18.81,1006.5,13.2
Kolkata,2018-09-15,2018,9,15,258,31.1,20.4,88.7,0.0,1005.5,19.3
Kolkata,2018-09-16,2018,9,16,259,30.17,20.61,98.7,0.0,1003.6,17.4
Kolkata,2018-09-17,2018,9,17,260,29.88,20.72,95.8,13.44,1009.7,12.9
Kolkata,2018-09-18,2018,9,18,261,30.19,20.85,89.3,0.0,1005.0,14.3
Kolkata,2018-09-19,2018,9,19,262,31.06,19.36,90.8,18.78,1007.1,15.5
Kolkata,2018-09-20,2018,9,20,263,30.35,19.24,97.9,0.0,1005.6,14.0
Kolkata,2018-09-21,2018,9,21,264,33.49,20.34,92.5,0.0,1006.0,15.9
Kolkata,2018-09-22,2018,9,22,265,31.93,18.11,99.1,0.0,1006.8,16.0
Kolkata,2018-09-23,2018,9,23,266,30.94,17.75,82.6,9.3,1009.5,16.4
Kolkata,2018-09-24,2018,9,24,267,31.61,20.04,90.8,27.3,1006.8,13.9
Kolkata,2018-09-25,2018,9,25,268,29.44,18.81,91.1,0.0,1012.4,15.7
Kolkata,2018-09-26,2018,9,26,269,29.8,21.64,90.9,2.73,1008.4,15.6
Kolkata,2018-09-27,2018,9,27,270,29.2,18.99,89.7,13.4,1002.1,17.5
Kolkata,2018-09-28,2018,9,28,271,31.28,18.66,94.3,7.33,1006.1,12.4
Kolkata,2018-09-29,2018,9,29,272,29.27,20.22,86.6,0.0,1007.6,14.1
Kolkata,2018-09-30,2018,9,30,273,28.81,17.71,100.0,8.89,1002.4,17.3
Kolkata,2018-10-01,2018,10,1,274,31.41,19.66,67.6,0.0,1009.2,11.2
Kolkata,2018-10-02,2018,10,2,275,29.71,20.21,75.2,0.0,1006.7,9.0
Kolkata,2018-10-03,2018,10,3,276,30.21,20.19,56.1,0.0,1010.2,11.1
Kolkata,2018-10-04,2018,10,4,277,29.47,17.73,68.0,0.0,1009.5,9.0
Kolkata,2018-10-05,2018,10,5,278,30.48,19.19,72.3,0.0,1014.3,11.6
Kolkata,2018-10-06,2018,10,6,279,28.21,18.66,66.0,3.26,1010.9,8.8
Kolkata,2018-10-07,2018,10,7,280,27.79,17.85,79.5,0.0,1012.5,10.0
Kolkata,2018-10-08,2018,10,8,281,30.17,18.28,70.7,0.0,1001.5,7.1
Kolkata,2018-10-09,2018,10,9,282,29.92,18.68,67.5,0.0,1008.4,12.7
Kolkata,2018-10-10,2018,10,10,283,29.06,19.64,80.1,0.0,1007.3,8.2
Kolkata,2018-10-11,2018,10,11,284,28.48,18.63,71.5,0.0,1007.8,11.0
Kolkata,2018-10-12,2018,10,12,285,29.46,15.7,70.1,0.0,1012.0,9.8
Kolkata,2018-10-13,2018,10,13,286,29.38,20.05,80.8,0.0,1009.5,6.9
Kolkata,2018-10-14,2018,10,14,287,28.59,18.37,79.6,0.0,1009.3,11.7
Kolkata,2018-10-15,2018,10,15,288,26.38,16.09,74.2,12.87,1013.2,10.8
Kolkata,2018-10-16,2018,10,16,289,27.72,17.72,71.9,0.0,1012.5,12.3
Kolkata,2018-10-17,2018,10,17,290,28.35,18.21,68.0,0.0,1002.9,11.7
Kolkata,2018-10-18,2018,10,18,291,27.77,16.82,70.5,0.0,1007.2,8.1
Kolkata,2018-10-19,2018,10,19,292,29.87,16.77,68.7,0.0,1002.1,9.1
Kolkata,2018-10-20,2018,10,20,293,26.87,18.06,75.9,0.0,1008.8,9.2
Kolkata,2018-10-21,2018,10,21,294,28.17,15.57,73.6,0.0,1004.5,10.7
Kolkata,2018-10-22,2018,10,22,295,26.28,18.85,83.7,0.0,1004.2,8.8
Kolkata,2018-10-23,2018,10,23,296,28.14,15.05,85.6,0.0,1011.5,9.6
Kolkata,2018-10-24,2018,10,24,297,25.57,17.29,78.1,0.0,1009.0,11.8
Kolkata,2018-10-25,2018,10,25,298,26.95,17.76,72.8,0.0,1008.6,8.6
Kolkata,2018-10-26,2018,10,26,299,28.52,14.27,74.7,0.0,1006.5,8.5
Kolkata,2018-10-27,2018,10,27,300,25.56,16.64,67.3,0.0,1008.1,7.7
Kolkata,2018-10-28,2018,10,28,301,25.36,16.7,75.6,0.0,1004.0,7.3
Kolkata,2018-10-29,2018,10,29,302,25.73,17.95,68.1,0.0,1005.9,8.8
Kolkata,2018-10-30,2018,10,30,303,27.98,15.93,80.9,0.0,1007.4,11.0
Kolkata,2018-10-31,2018,10,31,304,28.0,15.65,71.6,0.0,1005.8,10.9
Kolkata,2018-11-01,2018,11,1,305,26.64,15.9,79.0,0.0,1007.5,9.6
Kolkata,2018-11-02,2018,11,2,306,23.49,15.9,57.1,0.0,1007.4,11.0
Kolkata,2018-11-03,2018,11,3,307,24.77,16.33,73.4,0.0,1004.5,6.2
Kolkata,2018-11-04,2018,11,4,308,25.19,16.32,73.0,0.0,1005.7,12.3
Kolkata,2018-11-05,2018,11,5,309,26.38,16.39,71.7,0.0,1008.4,7.1
Kolkata,2018-11-06,2018,11,6,310,23.07,16.92,68.1,0.0,1004.2,8.2
Kolkata,2018-11-07,2018,11,7,311,27.15,16.01,64.7,0.0,1008.2,9.7
Kolkata,2018-11-08,2018,11,8,312,26.7,16.8,70.0,0.0,1007.0,9.8
Kolkata,2018-11-09,2018,11,9,313,27.26,17.05,78.5,0.0,1006.2,9.9
Kolkata,2018-11-10,2018,11,10,314,26.02,15.75,70.6,0.0,1008.1,8.2
Kolkata,2018-11-11,2018,11,11,315,26.1,16.83,72.1,0.0,1009.6,10.6
Kolkata,2018-11-12,2018,11,12,316,24.62,15.43,71.5,0.0,1005.3,13.7
Kolkata,2018-11-13,2018,11,13,317,23.9,15.75,72.7,0.0,1005.0,11.4
Kolkata,2018-11-14,2018,11,14,318,24.65,14.81,78.6,0.0,1007.3,13.9
Kolkata,2018-11-15,2018,11,15,319,25.15,14.72,70.5,0.0,1006.4,9.2
Kolkata,2018-11-16,2018,11,16,320,27.19,15.64,75.3,0.0,1010.8,10.5
Kolkata,2018-11-17,2018,11,17,321,28.72,15.84,70.3,0.0,1008.4,10.1
Kolkata,2018-11-18,2018,11,18,322,21.68,15.27,74.0,0.0,1009.0,8.3
Kolkata,2018-11-19,2018,11,19,323,26.74,16.64,75.7,0.0,1002.3,12.7
Kolkata,2018-11-20,2018,11,20,324,24.62,13.01,74.4,0.0,1006.6,10.7
Kolkata,2018-11-21,2018,11,21,325,26.53,15.12,83.5,0.0,1009.7,10.0
Kolkata,2018-11-22,2018,11,22,326,24.09,15.73,72.6,1.94,1009.9,10.8
Kolkata,2018-11-23,2018,11,23,327,24.39,16.0,72.5,0.0,1004.6,10.4
Kolkata,2018-11-24,2018,11,24,328,24.19,14.63,88.7,0.0,1006.7,12.6
Kolkata,2018-11-25,2018,11,25,329,24.28,14.38,68.5,0.0,1012.3,9.3
Kolkata,2018-11-26,2018,11,26,330,23.93,15.56,75.5,0.0,1007.7,10.2
Kolkata,2018-11-27,2018,11,27,331,26.81,15.33,74.2,0.0,1001.2,9.8
Kolkata,2018-11-28,2018,11,28,332,23.8,13.31,73.8,0.0,1009.4,10.9
Kolkata,2018-11-29,2018,11,29,333,21.75,15.06,81.6,0.0,1008.5,10.0
Kolkata,2018-11-30,2018,11,30,334,23.79,15.95,71.5,0.0,1008.7,9.7
Kolkata,2018-12-01,2018,12,1,335,25.76,13.72,74.7,0.0,1011.9,5.4
Kolkata,2018-12-02,2018,12,2,336,24.33,15.33,74.7,0.0,1007.0,13.9
Kolkata,2018-12-03,2018,12,3,337,26.57,14.13,80.2,0.0,1010.9,9.2
Kolkata,2018-12-04,2018,12,4,338,25.21,15.7,79.6,0.0,1010.1,12.1
Kolkata,2018-12-05,2018,12,5,339,27.3,15.61,69.0,0.0,1005.7,7.6
Kolkata,2018-12-06,2018,12,6,340,22.87,15.05,70.0,0.0,1009.7,10.6
Kolkata,2018-12-07,2018,12,7,341,23.87,13.88,75.0,0.0,1007.8,9.3
Kolkata,2018-12-08,2018,12,8,342,27.62,14.38,68.3,3.13,1008.9,7.9
Kolkata,2018-12-09,2018,12,9,343,21.76,16.6,78.1,0.0,1009.7,10.7
Kolkata,2018-12-10,2018,12,10,344,23.45,16.92,74.8,0.0,1004.9,10.3
Kolkata,2018-12-11,2018,12,11,345,26.41,16.45,75.2,0.0,1003.9,9.1
Kolkata,2018-12-12,2018,12,12,346,23.67,16.14,73.0,0.0,1006.5,13.2
Kolkata,2018-12-13,2018,12,13,347,22.27,15.96,70.4,0.0,1008.0,7.3
Kolkata,2018-12-14,2018,12,14,348,23.93,12.97,76.8,0.0,1009.7,8.9
Kolkata,2018-12-15,2018,12,15,349,24.73,16.29,68.2,0.0,1012.7,10.3
Kolkata,2018-12-16,2018,12,16,350,24.74,16.64,69.9,0.0,1006.6,9.1
Kolkata,2018-12-17,2018,12,17,351,25.13,13.94,68.6,0.0,1010.2,11.1
Kolkata,2018-12-18,2018,12,18,352,22.98,13.89,78.6,0.0,1008.6,8.1
Kolkata,2018-12-19,2018,12,19,353,26.7,15.74,78.8,0.0,1009.4,10.5
Kolkata,2018-12-20,2018,12,20,354,23.57,16.63,74.1,0.0,1007.2,15.2
Kolkata,2018-12-21,2018,12,21,355,24.89,14.62,70.1,0.0,1011.0,8.2
Kolkata,2018-12-22,2018,12,22,356,24.09,14.76,73.1,0.0,1005.5,12.6
Kolkata,2018-12-23,2018,12,23,357,23.26,14.5,74.3,0.0,1009.3,10.2
Kolkata,2018-12-24,2018,12,24,358,23.79,17.15,75.1,0.0,1010.0,9.8
Kolkata,2018-12-25,2018,12,25,359,25.07,15.49,78.4,0.0,1006.0,8.7
Kolkata,2018-12-26,2018,12,26,360,23.51,16.28,81.5,0.0,1006.9,7.8
Kolkata,2018-12-27,2018,12,27,361,22.67,16.56,72.4,0.0,1008.1,9.4
Kolkata,2018-12-28,2018,12,28,362,27.28,16.03,72.5,0.0,1008.9,6.6
Kolkata,2018-12-29,2018,12,29,363,22.81,16.37,69.4,0.0,1012.0,11.3
Kolkata,2018-12-30,2018,12,30,364,25.2,15.74,75.4,0.0,1005.3,8.4
Kolkata,2018-12-31,2018,12,31,365,23.91,15.74,76.5,4.77,1005.1,8.5
Kolkata,2019-01-01,2019,1,1,1,21.39,17.15,77.0,0.0,1004.7,10.8
Kolkata,2019-01-02,2019,1,2,2,25.24,14.93,72.3,0.0,1007.4,11.6
Kolkata,2019-01-03,2019,1,3,3,24.45,14.48,79.3,0.0,1013.0,10.7
Kolkata,2019-01-04,2019,1,4,4,25.07,17.72,74.3,0.0,1004.9,9.5
Kolkata,2019-01-05,2019,1,5,5,25.66,14.46,72.2,0.0,1011.8,11.9
Kolkata,2019-01-06,2019,1,6,6,23.61,14.83,73.3,0.0,1007.8,9.0
Kolkata,2019-01-07,2019,1,7,7,24.43,14.02,82.3,0.0,1005.0,10.3
Kolkata,2019-01-08,2019,1,8,8,27.67,16.43,72.4,0.0,1007.3,10.7
Kolkata,2019-01-09,2019,1,9,9,24.94,13.9,73.9,0.0,1004.5,8.2
Kolkata,2019-01-10,2019,1,10,10,23.8,14.1,68.2,0.0,1011.6,7.4
Kolkata,2019-01-11,2019,1,11,11,24.09,15.5,72.3,0.0,1004.7,9.1
Kolkata,2019-01-12,2019,1,12,12,25.1,13.75,74.9,0.0,1002.0,10.9
Kolkata,2019-01-13,2019,1,13,13,24.19,17.25,79.4,0.0,1007.7,8.3
Kolkata,2019-01-14,2019,1,14,14,24.15,15.41,72.8,38.37,1010.0,11.0
Kolkata,2019-01-15,2019,1,15,15,27.27,15.63,64.5,0.0,1011.5,12.7
Kolkata,2019-01-16,2019,1,16,16,25.18,16.06,77.4,0.0,1011.7,10.5
Kolkata,2019-01-17,2019,1,17,17,25.63,16.52,68.2,0.0,1003.0,12.4
Kolkata,2019-01-18,2019,1,18,18,25.53,16.46,66.9,0.0,1008.4,9.3
Kolkata,2019-01-19,2019,1,19,19,26.34,15.76,72.6,0.0,1009.6,7.9
Kolkata,2019-01-20,2019,1,20,20,24.48,17.26,74.2,0.0,1009.8,11.3
Kolkata,2019-01-21,2019,1,21,21,25.7,15.76,75.4,0.0,1008.2,8.0
Kolkata,2019-01-22,2019,1,22,22,27.57,14.23,78.4,0.0,1012.0,12.3
Kolkata,2019-01-23,2019,1,23,23,24.96,16.56,68.6,0.0,1006.2,8.6
Kolkata,2019-01-24,2019,1,24,24,25.33,15.14,63.1,0.0,1006.2,9.0
Kolkata,2019-01-25,2019,1,25,25,24.62,15.23,72.3,0.0,1002.5,10.0
Kolkata,2019-01-26,2019,1,26,26,23.84,16.76,76.2,0.0,1005.6,11.5
Kolkata,2019-01-27,2019,1,27,27,27.16,16.64,73.4,0.0,998.1,12.3
Kolkata,2019-01-28,2019,1,28,28,26.61,15.45,70.3,0.0,1007.0,7.0
Kolkata,2019-01-29,2019,1,29,29,25.5,16.11,75.1,11.2,1002.7,12.6
Kolkata,2019-01-30,2019,1,30,30,26.62,16.86,81.2,0.0,1008.9,8.0
Kolkata,2019-01-31,2019,1,31,31,25.37,14.62,76.8,0.0,1010.5,7.9
Kolkata,2019-02-01,2019,2,1,32,28.83,18.03,74.1,0.0,1009.5,12.8
Kolkata,2019-02-02,2019,2,2,33,28.43,16.17,74.0,0.0,1009.2,11.4
Kolkata,2019-02-03,2019,2,3,34,23.87,17.54,63.6,0.0,1010.5,8.0
Kolkata,2019-02-04,2019,2,4,35,25.09,16.62,71.8,0.0,1008.1,6.1
Kolkata,2019-02-05,2019,2,5,36,26.49,16.15,81.2,0.0,1009.9,9.9
Kolkata,2019-02-06,2019,2,6,37,29.87,17.08,75.2,0.0,1010.0,10.6
Kolkata,2019-02-07,2019,2,7,38,26.42,15.87,76.6,0.0,1009.2,7.1
Kolkata,2019-02-08,2019,2,8,39,26.68,16.42,65.8,0.0,1013.2,12.5
Kolkata,2019-02-09,2019,2,9,40,25.65,14.87,66.2,0.0,1010.8,8.0
Kolkata,2019-02-10,2019,2,10,41,26.22,16.06,75.0,2.36,1007.4,10.5
Kolkata,2019-02-11,2019,2,11,42,29.24,18.39,71.5,0.0,1009.8,8.1
Kolkata,2019-02-12,2019,2,12,43,27.22,17.71,71.4,0.0,1008.8,8.7
Kolkata,2019-02-13,2019,2,13,44,28.18,19.55,65.0,0.0,1007.7,9.9
Kolkata,2019-02-14,2019,2,14,45,26.77,17.87,68.0,4.65,1008.6,10.9
Kolkata,2019-02-15,2019,2,15,46,28.86,18.48,72.1,0.0,1005.5,13.1
Kolkata,2019-02-16,2019,2,16,47,26.6,17.56,67.6,0.0,1010.9,6.9
Kolkata,2019-02-17,2019,2,17,48,27.48,17.32,71.2,0.83,1006.2,5.2
Kolkata,2019-02-18,2019,2,18,49,26.55,17.42,73.5,0.0,1007.4,9.0
Kolkata,2019-02-19,2019,2,19,50,28.0,19.38,75.3,0.0,1008.2,7.8
Kolkata,2019-02-20,2019,2,20,51,25.92,15.92,69.4,0.0,1008.6,16.5
Kolkata,2019-02-21,2019,2,21,52,28.48,18.03,66.6,0.0,1005.3,8.6
Kolkata,2019-02-22,2019,2,22,53,27.52,18.5,78.4,0.0,1006.3,11.5
Kolkata,2019-02-23,2019,2,23,54,28.94,19.33,72.7,2.64,1009.8,7.8
Kolkata,2019-02-24,2019,2,24,55,27.87,18.37,83.2,0.0,1008.8,8.8
Kolkata,2019-02-25,2019,2,25,56,31.82,17.95,73.4,0.0,1009.5,11.1
Kolkata,2019-02-26,2019,2,26,57,28.05,16.94,66.4,0.0,1009.1,7.7
Kolkata,2019-02-27,2019,2,27,58,30.71,19.24,75.8,0.0,1010.2,9.1
Kolkata,2019-02-28,2019,2,28,59,28.87,19.03,71.6,0.0,1004.0,8.9
